label,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92
1,0.27,0.635,0.09,0.005,0,0,0,0,0,0,0,0,0,0.04,0.255,0.395,0.15,0.08,0.055,0.025,0.215,0.495,0.265,0.02,0.005,0,0,0,0,0,-1.74137,9.40769,-1.20249,41.087,42.6087,36.9231,1.17755,2.47294,1.50046,0.113224,0.22908,0.140314,0.336488,0.478623,0.374585,0.337759,0.477408,0.476641,0.475363,0.473577,0.471283,0.468485,0.465185,0.461387,0.457095,0.452314,0.447048,0.441303,0.443912,0.62745,0.626442,0.624763,0.622415,0.619401,0.615723,0.611386,0.606395,0.600754,0.594469,0.587548,0.579998,0.356977,0.504572,0.503761,0.502411,0.500523,0.498099,0.495142,0.491654,0.48764,0.483104,0.47805,0.472485,0.466414,-0.769881,0.540065,-0.537322,-0.335264,0.273934,-0.169885,9.91873
1,0.325,0.575,0.095,0.005,0,0,0,0,0,0,0,0,0,0.06,0.21,0.36,0.155,0.145,0.035,0.035,0.165,0.49,0.325,0.015,0.005,0,0,0,0,0,-1.85186,9.67101,-0.964774,40.2083,52.7027,38.6,1.26375,2.65742,1.53912,0.117069,0.238183,0.141875,0.342154,0.48804,0.376663,0.345993,0.489046,0.48826,0.486951,0.485121,0.482772,0.479906,0.476525,0.472635,0.468238,0.46334,0.457946,0.452061,0.447938,0.63314,0.632123,0.630429,0.62806,0.625018,0.621307,0.616931,0.611894,0.606202,0.599861,0.592877,0.585259,0.353434,0.499564,0.498761,0.497424,0.495555,0.493155,0.490227,0.486774,0.4828,0.478309,0.473305,0.467795,0.461784,-0.778664,0.387775,-0.456228,-0.340479,0.107733,-0.158525,10.1742
2,0.23,0.325,0.04,0.405,0,0,0,0,0,0,0,0,0,0.265,0.255,0.27,0.125,0.075,0.01,0,0.2,0.395,0,0,0.405,0,0,0,0,0,0.284126,7.60178,1.37842,42.4444,41.3043,33.0508,2.88866,2.39162,4.37586,0.220783,0.201423,0.324114,0.469876,0.448801,0.56931,0.328519,0.464347,0.463601,0.462358,0.460621,0.45839,0.455668,0.452459,0.448765,0.44459,0.43994,0.434818,0.42923,0.379332,0.536169,0.535307,0.533873,0.531866,0.529291,0.526148,0.522442,0.518177,0.513356,0.507986,0.502072,0.495621,0.35041,0.495289,0.494494,0.493169,0.491315,0.488936,0.486033,0.482609,0.478669,0.474216,0.469256,0.463793,0.457833,-0.182402,0.883755,0.00775228,-0.764809,0.8993,-0.779459,9.76076
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.07271,4.63485,6.81761,33.8596,36.0377,32.3333,0.0375625,0.0332592,0.0421772,0.00339815,0.00293112,0.00389638,0.0582937,0.0541398,0.062421,0.21597,0.305264,0.304774,0.303957,0.302815,0.301348,0.299559,0.297449,0.295021,0.292276,0.289219,0.285852,0.282179,0.234326,0.33121,0.330677,0.329791,0.328552,0.326961,0.32502,0.32273,0.320095,0.317118,0.3138,0.310147,0.306162,0.291095,0.41145,0.410789,0.409688,0.408148,0.406172,0.40376,0.400916,0.397643,0.393944,0.389823,0.385285,0.380334,0.999951,0.999828,0.999878,0.578986,-0.734743,-0.686829,9.19538
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1403,4.66292,6.76073,34.9091,37.6471,33.3333,0.0361719,0.037456,0.0416966,0.00329202,0.00335854,0.00359162,0.0573761,0.0579529,0.0599301,0.217363,0.307233,0.30674,0.305917,0.304768,0.303292,0.301491,0.299368,0.296923,0.294161,0.291084,0.287695,0.283998,0.235472,0.332829,0.332295,0.331404,0.330159,0.32856,0.326609,0.324308,0.321661,0.318668,0.315335,0.311664,0.307659,0.289873,0.409723,0.409065,0.407968,0.406435,0.404467,0.402066,0.399234,0.395974,0.39229,0.388187,0.383668,0.378737,0.999909,0.999874,0.999867,0.206527,-0.410037,-0.696583,9.19775
2,0,0,0,0.995,0.005,0,0,0,0,0,0,0,0,0.995,0.005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.27144,4.38799,6.83757,38.9796,35.6364,36.3462,0.15054,0.261231,0.0899486,0.0129369,0.019762,0.00860714,0.11374,0.140577,0.0927747,0.228151,0.322482,0.321964,0.321101,0.319894,0.318345,0.316455,0.314226,0.31166,0.308761,0.305531,0.301974,0.298094,0.232986,0.329316,0.328787,0.327906,0.326674,0.325092,0.323161,0.320885,0.318265,0.315305,0.312006,0.308374,0.304411,0.292643,0.413638,0.412974,0.411867,0.410319,0.408332,0.405908,0.403049,0.399758,0.396039,0.391897,0.387334,0.382357,0.995476,0.999106,0.997002,-0.583738,0.237152,-0.722398,9.18544
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.41876,4.17002,6.87254,37.8846,36.2264,35.3704,0.027047,0.0341535,0.0385693,0.00249955,0.00291097,0.00338015,0.0499955,0.0539535,0.058139,0.227677,0.321811,0.321294,0.320433,0.319229,0.317683,0.315796,0.313572,0.311012,0.308119,0.304896,0.301346,0.297474,0.219356,0.31005,0.309552,0.308723,0.307563,0.306073,0.304256,0.302113,0.299646,0.296859,0.293753,0.290333,0.286603,0.29194,0.412645,0.411982,0.410878,0.409334,0.407351,0.404933,0.40208,0.398798,0.395088,0.390955,0.386403,0.381438,0.99995,0.999919,0.999879,0.391902,-0.448785,-0.699513,9.17338
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.42275,4.16227,6.88013,34.386,33.6207,31.9672,0.0292354,0.0313456,0.0392006,0.00249326,0.00276307,0.00336032,0.0499326,0.0525649,0.0579683,0.228982,0.323656,0.323136,0.32227,0.321059,0.319504,0.317607,0.31537,0.312796,0.309886,0.306644,0.303074,0.29918,0.219978,0.310929,0.31043,0.309598,0.308434,0.306941,0.305118,0.302969,0.300495,0.2977,0.294586,0.291156,0.287415,0.291135,0.411506,0.410845,0.409744,0.408204,0.406227,0.403815,0.400971,0.397697,0.393998,0.389876,0.385337,0.380386,0.999977,0.999906,0.999887,0.710263,-0.690352,-0.698884,9.17746
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.42497,4.16717,6.87071,34.2857,32.931,34.6429,0.0296424,0.0314363,0.0419684,0.00255203,0.00260835,0.00361952,0.0505176,0.051072,0.0601624,0.229544,0.32445,0.323929,0.323061,0.321847,0.320288,0.318387,0.316144,0.313563,0.310646,0.307396,0.303818,0.299914,0.221352,0.312872,0.312369,0.311532,0.310361,0.308858,0.307024,0.304862,0.302373,0.29956,0.296426,0.292975,0.289211,0.290608,0.410761,0.410101,0.409002,0.407465,0.405492,0.403085,0.400245,0.396978,0.393285,0.389171,0.38464,0.379697,0.999978,0.999897,0.999882,0.694147,-0.690999,-0.776048,9.17372
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.43337,4.17164,6.86186,38.6,34.8214,34.5614,0.0307245,0.0324022,0.0361021,0.00271512,0.00277956,0.00309328,0.0521068,0.0527216,0.0556173,0.227689,0.321828,0.321311,0.32045,0.319246,0.3177,0.315814,0.313589,0.311029,0.308136,0.304912,0.301362,0.29749,0.219796,0.310671,0.310172,0.309341,0.308179,0.306686,0.304865,0.302718,0.300246,0.297453,0.294342,0.290915,0.287177,0.292198,0.413009,0.412345,0.41124,0.409695,0.407711,0.40529,0.402435,0.39915,0.395436,0.3913,0.386744,0.381775,0.999975,0.999906,0.999894,0.699501,-0.661431,-0.680502,9.17315
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.42451,4.16602,6.87267,36.2963,36.6038,36.2264,0.0272963,0.0325649,0.0368473,0.0023351,0.00271354,0.00314705,0.0483229,0.0520917,0.0560986,0.228539,0.32303,0.322511,0.321647,0.320438,0.318886,0.316993,0.31476,0.31219,0.309286,0.306051,0.302487,0.2986,0.219896,0.310814,0.310314,0.309483,0.30832,0.306826,0.305005,0.302856,0.300384,0.297589,0.294476,0.291048,0.287308,0.291938,0.412641,0.411978,0.410874,0.40933,0.407348,0.404929,0.402077,0.398794,0.395085,0.390952,0.3864,0.381435,0.999973,0.999921,0.999894,0.633715,-0.616282,-0.716324,9.1744
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.41929,4.16983,6.87116,35.2727,36.1111,34.8148,0.0255868,0.0289035,0.0351416,0.00220196,0.00250398,0.00298362,0.046925,0.0500398,0.0546225,0.22903,0.323724,0.323204,0.322338,0.321126,0.319571,0.317674,0.315436,0.312861,0.30995,0.306708,0.303137,0.299242,0.220417,0.311549,0.311049,0.310215,0.309049,0.307553,0.305727,0.303573,0.301095,0.298294,0.295173,0.291737,0.287988,0.291195,0.411591,0.41093,0.409829,0.408289,0.406311,0.403899,0.401054,0.39778,0.394079,0.389957,0.385417,0.380465,0.999982,0.999929,0.999911,0.71102,-0.621517,-0.656678,9.17245
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.40793,4.1662,6.87944,36.2963,40.8333,35.4545,0.0270504,0.0306641,0.0339974,0.00232521,0.00263354,0.0031415,0.0482204,0.051318,0.0560491,0.226915,0.320735,0.320219,0.319361,0.318161,0.31662,0.31474,0.312523,0.309972,0.307088,0.303876,0.300338,0.296479,0.218765,0.309215,0.308718,0.307891,0.306734,0.305248,0.303436,0.301299,0.298839,0.296059,0.292962,0.289551,0.285831,0.292176,0.412978,0.412315,0.41121,0.409664,0.40768,0.40526,0.402405,0.39912,0.395407,0.391271,0.386716,0.381746,0.99998,0.999918,0.999898,0.722757,-0.682965,-0.710502,9.17157
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.42442,4.17146,6.87112,31.4516,33.3898,31.6393,0.0263128,0.0274346,0.0345262,0.00226935,0.00243485,0.00312216,0.0476377,0.0493442,0.0558763,0.22738,0.321392,0.320875,0.320016,0.318813,0.317269,0.315385,0.313164,0.310607,0.307718,0.304499,0.300954,0.297086,0.218441,0.308757,0.308261,0.307435,0.30628,0.304797,0.302987,0.300853,0.298397,0.295621,0.292528,0.289123,0.285407,0.292501,0.413438,0.412774,0.411667,0.41012,0.408134,0.405711,0.402853,0.399564,0.395847,0.391706,0.387146,0.382171,0.99998,0.999925,0.999913,0.673192,-0.603253,-0.612015,9.17564
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.42368,4.16603,6.87241,30.9836,34.386,32.931,0.0228734,0.0243734,0.0286192,0.00197106,0.00215938,0.00261345,0.0443967,0.0464691,0.0511219,0.227988,0.322251,0.321733,0.320871,0.319665,0.318117,0.316228,0.314001,0.311437,0.30854,0.305312,0.301758,0.29788,0.219087,0.30967,0.309172,0.308344,0.307185,0.305697,0.303882,0.301742,0.299278,0.296494,0.293393,0.289977,0.286251,0.292132,0.412915,0.412252,0.411147,0.409602,0.407618,0.405198,0.402344,0.399059,0.395347,0.391211,0.386657,0.381688,0.999982,0.999946,0.999937,0.632442,-0.593073,-0.557509,9.17373
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.905,0.095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.24628,4.4387,6.81194,35.6604,34.2105,33.6207,0.222991,0.286249,0.130681,0.0229535,0.0287702,0.0148783,0.151504,0.169618,0.121977,0.238457,0.337049,0.336507,0.335605,0.334344,0.332725,0.330749,0.32842,0.325738,0.322708,0.319332,0.315615,0.311559,0.230145,0.3253,0.324777,0.323907,0.322689,0.321127,0.31922,0.316972,0.314384,0.311459,0.308201,0.304613,0.300699,0.295179,0.417223,0.416553,0.415437,0.413875,0.411871,0.409426,0.406542,0.403223,0.399472,0.395293,0.390691,0.38567,0.989116,0.996754,0.993691,-0.547819,0.0587984,-0.588858,9.18862
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.36095,4.34139,6.80875,37.0588,33.0508,35.9615,0.0255973,0.0323726,0.0351624,0.00228999,0.00292817,0.00307357,0.0478539,0.0541126,0.0554398,0.225433,0.318639,0.318127,0.317275,0.316083,0.314552,0.312684,0.310482,0.307947,0.305082,0.301891,0.298376,0.294542,0.225539,0.31879,0.318277,0.317424,0.316232,0.3147,0.312832,0.310628,0.308092,0.305226,0.302033,0.298517,0.294681,0.290083,0.41002,0.409362,0.408264,0.40673,0.40476,0.402357,0.399523,0.396261,0.392575,0.388469,0.383946,0.379012,0.999965,0.999928,0.999899,0.543377,-0.506958,-0.576097,9.17761
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.35946,4.32572,6.81949,41.2766,35.2727,32.1311,0.0270668,0.0312844,0.0346493,0.00236298,0.00274703,0.00298665,0.0486105,0.0524121,0.0546502,0.22655,0.320219,0.319704,0.318847,0.317649,0.316111,0.314234,0.312021,0.309473,0.306594,0.303387,0.299855,0.296002,0.225281,0.318424,0.317913,0.317061,0.315869,0.314339,0.312473,0.310272,0.307739,0.304876,0.301687,0.298175,0.294343,0.29027,0.410284,0.409625,0.408527,0.406992,0.405021,0.402616,0.39978,0.396516,0.392828,0.388718,0.384193,0.379256,0.999966,0.999928,0.999902,0.521934,-0.486381,-0.687481,9.17747
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.36419,4.33033,6.81554,33.2203,34.6429,35,0.0205838,0.0264287,0.0299536,0.00183453,0.0022851,0.00264086,0.0428315,0.0478027,0.0513893,0.226232,0.319769,0.319255,0.3184,0.317203,0.315667,0.313793,0.311583,0.309039,0.306164,0.302961,0.299434,0.295586,0.225509,0.318747,0.318235,0.317382,0.316189,0.314658,0.31279,0.310586,0.308051,0.305185,0.301993,0.298477,0.294641,0.29068,0.410863,0.410203,0.409104,0.407566,0.405592,0.403184,0.400344,0.397076,0.393382,0.389267,0.384735,0.379791,0.999973,0.999951,0.999935,0.409421,-0.503105,-0.54903,9.1789
2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.36843,4.33921,6.8064,35.3704,33.2203,34.8214,0.0225711,0.0247699,0.0320628,0.00190173,0.00217443,0.00280211,0.0436088,0.0466308,0.0529349,0.22582,0.319186,0.318673,0.317819,0.316625,0.315091,0.313221,0.311014,0.308475,0.305606,0.302409,0.298888,0.295047,0.225529,0.318776,0.318263,0.31741,0.316218,0.314686,0.312818,0.310614,0.308078,0.305213,0.30202,0.298504,0.294668,0.290892,0.411164,0.410503,0.409403,0.407865,0.405889,0.403479,0.400637,0.397366,0.39367,0.389552,0.385017,0.380069,0.999982,0.999942,0.99993,0.590084,-0.625903,-0.667343,9.17834
3,0,0.545,0,0.455,0,0,0,0,0,0,0,0,0,0.455,0,0.545,0,0,0,0,0,0,0.545,0,0.455,0,0,0,0,0,0.758224,7.15726,3.46999,34.9091,34.8214,37.6471,3.2825,2.56902,3.03783,0.233084,0.18241,0.215733,0.482788,0.427095,0.464471,0.258154,0.364889,0.364303,0.363326,0.361961,0.360208,0.358069,0.355547,0.352644,0.349364,0.345709,0.341685,0.337294,0.316053,0.446727,0.446009,0.444814,0.443143,0.440996,0.438378,0.43529,0.431736,0.42772,0.423246,0.418319,0.412943,0.27803,0.392984,0.392352,0.391301,0.38983,0.387943,0.385639,0.382923,0.379797,0.376263,0.372328,0.367993,0.363264,-0.119475,0.811692,0.482662,-0.999753,0.999756,-0.999803,9.51698
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.25867,9.5224,0.627571,34.1071,32.7119,38.7755,0.0456876,0.0181768,0.0453423,0.00392912,0.00164753,0.00407303,0.0626827,0.0405897,0.0638203,0.133215,0.188293,0.187991,0.187487,0.186783,0.185878,0.184774,0.183473,0.181975,0.180282,0.178396,0.176319,0.174054,0.338538,0.478509,0.47774,0.47646,0.47467,0.472371,0.469566,0.466259,0.462452,0.45815,0.453357,0.448079,0.442322,-0.0453485,-0.0640981,-0.0639952,-0.0638237,-0.0635838,-0.0632759,-0.0629002,-0.0624571,-0.0619472,-0.0613709,-0.060729,-0.060022,-0.0592507,-0.999685,-0.99412,0.995776,0.154394,0.619819,-0.15875,9.80703
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.26355,9.51749,0.64052,36.2264,32.0339,38.8,0.0399299,0.0228476,0.057674,0.00374865,0.0020679,0.0050792,0.0612263,0.0454742,0.0712685,0.136224,0.192547,0.192238,0.191723,0.191002,0.190077,0.188949,0.187618,0.186086,0.184355,0.182427,0.180303,0.177986,0.338537,0.478508,0.477739,0.476459,0.474668,0.472369,0.469565,0.466257,0.462451,0.458149,0.453356,0.448078,0.44232,-0.0425314,-0.0601163,-0.0600197,-0.0598588,-0.0596339,-0.0593451,-0.0589927,-0.0585772,-0.058099,-0.0575585,-0.0569564,-0.0562933,-0.0555699,-0.999721,-0.992027,0.993689,0.00139938,0.563635,-0.223216,9.80431
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3348,9.49665,0.677101,41.9565,34.8214,38,0.0359037,0.0178216,0.0585715,0.00332846,0.00157689,0.00496348,0.0576928,0.03971,0.070452,0.135149,0.191028,0.190721,0.19021,0.189495,0.188577,0.187457,0.186137,0.184617,0.1829,0.180987,0.17888,0.176581,0.338339,0.478228,0.477459,0.47618,0.47439,0.472093,0.46929,0.465984,0.46218,0.457881,0.453091,0.447816,0.442062,-0.0455316,-0.0643569,-0.0642535,-0.0640813,-0.0638405,-0.0635313,-0.0631541,-0.0627093,-0.0621973,-0.0616187,-0.0609741,-0.0602643,-0.0594899,-0.999793,-0.993791,0.994602,0.0189437,0.325229,-0.268154,9.80323
3,0.01,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.23282,9.52719,0.617572,38.2,33.6207,36.9231,0.0555071,0.0235182,0.103139,0.00548631,0.00216924,0.00866964,0.0740696,0.0465751,0.0931109,0.135842,0.192007,0.191699,0.191185,0.190466,0.189544,0.188419,0.187091,0.185564,0.183838,0.181915,0.179797,0.177486,0.338367,0.478267,0.477499,0.476219,0.474429,0.472132,0.469329,0.466023,0.462218,0.457918,0.453128,0.447853,0.442098,-0.0345146,-0.0487849,-0.0487065,-0.048576,-0.0483934,-0.0481591,-0.0478731,-0.0475359,-0.0471478,-0.0467092,-0.0462206,-0.0456825,-0.0450955,-0.999387,-0.977153,0.980585,0.0456465,0.460195,-0.425665,9.80589
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.19549,9.51544,0.75891,35.8491,35.4545,34.7273,0.0256837,0.0151804,0.0361591,0.00217581,0.00133928,0.00314614,0.0466456,0.0365962,0.0560904,0.129608,0.183195,0.1829,0.18241,0.181725,0.180845,0.179771,0.178505,0.177047,0.1754,0.173565,0.171545,0.16934,0.338565,0.478547,0.477778,0.476498,0.474707,0.472408,0.469603,0.466296,0.462488,0.458186,0.453393,0.448115,0.442357,-0.02512,-0.035506,-0.035449,-0.035354,-0.0352211,-0.0350506,-0.0348425,-0.034597,-0.0343146,-0.0339954,-0.0336398,-0.0332481,-0.0328209,-0.999903,-0.997769,0.998259,-0.114094,0.510926,-0.21049,9.79503
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.24514,9.48656,0.839092,39,34.8148,37.5,0.0579635,0.0305575,0.115688,0.00491223,0.00275147,0.010524,0.0700873,0.0524545,0.102587,0.134018,0.189428,0.189124,0.188617,0.187908,0.186998,0.185888,0.184578,0.183071,0.181368,0.179471,0.177382,0.175102,0.338454,0.47839,0.477621,0.476341,0.474551,0.472253,0.469449,0.466142,0.462337,0.458036,0.453244,0.447968,0.442211,-0.0139056,-0.019655,-0.0196234,-0.0195708,-0.0194973,-0.0194028,-0.0192876,-0.0191518,-0.0189954,-0.0188187,-0.0186218,-0.0184051,-0.0181685,-0.999523,-0.981731,0.984244,-0.0804875,0.449812,-0.528473,9.78605
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2592,9.46471,0.956983,33.1034,34.7273,35.6604,0.0244076,0.0215145,0.0653397,0.0023434,0.00199251,0.00590943,0.0484087,0.0446376,0.0768728,0.132094,0.186709,0.186409,0.185909,0.185211,0.184314,0.183219,0.181929,0.180443,0.178765,0.176895,0.174835,0.172589,0.337958,0.477689,0.476922,0.475643,0.473856,0.471561,0.468761,0.46546,0.461659,0.457365,0.45258,0.447311,0.441564,0.0139253,0.0196828,0.0196512,0.0195985,0.0195249,0.0194303,0.019315,0.0191789,0.0190223,0.0188454,0.0186482,0.0184311,0.0181943,-0.999899,-0.995385,0.996079,-0.243436,0.561378,-0.484857,9.77797
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.22686,9.48033,0.915891,35.0909,33.3333,34.0351,0.020709,0.0257598,0.114302,0.00190307,0.00219094,0.00882439,0.0436242,0.0468075,0.0939382,0.12944,0.182957,0.182663,0.182174,0.181489,0.18061,0.179538,0.178273,0.176818,0.175173,0.173341,0.171323,0.169121,0.337951,0.477679,0.476912,0.475634,0.473846,0.471552,0.468752,0.46545,0.46165,0.457355,0.452571,0.447302,0.441555,0.0121403,0.0171598,0.0171323,0.0170864,0.0170222,0.0169397,0.0168391,0.0167205,0.016584,0.0164297,0.0162579,0.0160686,0.0158621,-0.999917,-0.990672,0.990554,0.12271,0.0611044,-0.646115,9.78219
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.22303,9.5069,0.781305,33.6842,33.4483,35.9259,0.0275897,0.0178696,0.0449187,0.00245354,0.00160915,0.00403172,0.0495332,0.0401142,0.0634958,0.127403,0.180078,0.179789,0.179307,0.178634,0.177768,0.176713,0.175468,0.174036,0.172417,0.170613,0.168627,0.16646,0.338499,0.478453,0.477685,0.476405,0.474614,0.472316,0.469511,0.466204,0.462398,0.458097,0.453305,0.448027,0.44227,-0.00414829,-0.00586343,-0.00585401,-0.00583832,-0.00581638,-0.00578821,-0.00575384,-0.00571331,-0.00566667,-0.00561395,-0.00555523,-0.00549055,-0.00542,-0.999881,-0.996468,0.997294,-0.147891,0.667897,-0.293847,9.79479
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.17891,9.47829,0.986156,35.1786,33.5714,34.4643,0.0244132,0.0251143,0.0947623,0.00217776,0.00219987,0.00750587,0.0466665,0.0469027,0.0866364,0.124986,0.176662,0.176378,0.175905,0.175244,0.174395,0.17336,0.172139,0.170733,0.169145,0.167376,0.165427,0.163302,0.337781,0.477438,0.476671,0.475394,0.473607,0.471314,0.468515,0.465215,0.461417,0.457125,0.452343,0.447077,0.441332,0.0129302,0.0182763,0.0182469,0.018198,0.0181297,0.0180419,0.0179347,0.0178084,0.017663,0.0174987,0.0173157,0.0171141,0.0168942,-0.999883,-0.994579,0.993983,0.248102,-0.278409,-0.764527,9.77603
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.20984,9.47113,0.992128,40.4255,32.8333,37.0588,0.0664614,0.0316503,0.167788,0.00635744,0.002845,0.0139761,0.0797336,0.0533385,0.118221,0.130947,0.185088,0.18479,0.184295,0.183603,0.182713,0.181629,0.180349,0.178877,0.177213,0.175359,0.173317,0.17109,0.338567,0.47855,0.477781,0.476501,0.47471,0.472411,0.469606,0.466299,0.462492,0.458189,0.453396,0.448118,0.44236,0.016721,0.0236343,0.0235964,0.0235331,0.0234447,0.0233312,0.0231926,0.0230293,0.0228413,0.0226288,0.0223921,0.0221314,0.021847,-0.999211,-0.974427,0.980231,-0.270615,0.691139,-0.586792,9.77843
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.10147,9.51047,0.9077,33.8596,32.7586,37.0588,0.0494464,0.0285005,0.176102,0.00415741,0.00258197,0.0136393,0.064478,0.0508131,0.116787,0.121279,0.171423,0.171147,0.170689,0.170047,0.169224,0.168219,0.167034,0.16567,0.164129,0.162412,0.160521,0.158459,0.338864,0.47897,0.4782,0.476919,0.475126,0.472825,0.470018,0.466707,0.462897,0.458591,0.453794,0.448511,0.442747,-0.00153444,-0.00216887,-0.00216539,-0.00215958,-0.00215147,-0.00214105,-0.00212834,-0.00211334,-0.00209609,-0.00207659,-0.00205487,-0.00203095,-0.00200485,-0.999634,-0.973665,0.977664,-0.300503,0.707199,-0.609797,9.78418
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.82956,9.58031,0.668991,38.9362,32.2034,36.8627,0.326855,0.0414851,0.127198,0.0276419,0.00474969,0.0114452,0.166258,0.068918,0.106982,0.122683,0.173407,0.173128,0.172664,0.172015,0.171182,0.170166,0.168967,0.167588,0.166029,0.164292,0.162379,0.160293,0.339979,0.480545,0.479773,0.478487,0.476689,0.47438,0.471564,0.468242,0.464419,0.460099,0.455286,0.449986,0.444203,0.00623,0.00880583,0.00879169,0.00876813,0.00873517,0.00869287,0.00864126,0.00858039,0.00851034,0.00843117,0.00834298,0.00824585,0.00813989,-0.977495,-0.916882,0.972369,0.277823,0.684207,0.264787,9.78546
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.98371,9.52584,0.937865,36.4151,35.4545,33.8596,0.037978,0.0243305,0.0889054,0.00331007,0.00210262,0.00787769,0.0575332,0.0458543,0.0887563,0.113078,0.159831,0.159574,0.159146,0.158548,0.15778,0.156844,0.155739,0.154467,0.15303,0.15143,0.149667,0.147743,0.338996,0.479156,0.478387,0.477105,0.475312,0.47301,0.470201,0.466889,0.463078,0.45877,0.453971,0.448686,0.44292,0.00849243,0.0120037,0.0119844,0.0119523,0.0119074,0.0118497,0.0117793,0.0116964,0.0116009,0.011493,0.0113727,0.0112403,0.0110959,-0.999705,-0.992982,0.992772,0.165307,-0.086154,-0.657506,9.77606
